NPI-conditionals	While the teenager buys any shoes, the waiters will help the teachers.	While the teenager buys these shoes, the waiters will help the teachers.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the senators dislike any students, the teachers will hate the actresses.	While the senators dislike those students, the teachers will hate the actresses.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the children forget any waitresses, the adult will love the people.	While the children forget the waitresses, the adult will love the people.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the men ever insult the girls, the driver will discuss the waitresses.	While the men clearly insult the girls, the driver will discuss the waitresses.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the man references those customers, the men will break the forks.	While the man references any customers, the men will break the forks.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the patient visits any college campuses, the cashiers will praise the doctors.	While the patient visits the college campuses, the cashiers will praise the doctors.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the senators attack any ladies, the teacher will investigate the doctors.	While the senators attack the ladies, the teacher will investigate the doctors.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the boy flees from the patients, the guy will walk through the movie theaters.	While the boy flees from any patients, the guy will walk through the movie theaters.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the woman admires any plates, the customers will investigate the guests.	While the woman admires those plates, the customers will investigate the guests.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the cashiers ever explore the banks, the adult will run around the museums.	While the cashiers clearly explore the banks, the adult will run around the museums.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the actor knows any doctors, the dancer will listen to the students.	While the actor knows the doctors, the dancer will listen to the students.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the cashiers help the ladies, the customer will explore the art galleries.	While the cashiers help any ladies, the customer will explore the art galleries.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the driver praises these books, the boys will hug the students.	While the driver praises any books, the boys will hug the students.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the actors wear any glasses, the senator will visit the students.	While the actors wear the glasses, the senator will visit the students.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the teachers ever hug the senators, the woman will bike to the grocery stores.	While the teachers clearly hug the senators, the woman will bike to the grocery stores.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the woman scans any stories, the patient will arrive at the schools.	While the woman scans these stories, the patient will arrive at the schools.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the children obviously admire the rugs, the child will tour the college campuses.	While the children ever admire the rugs, the child will tour the college campuses.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the customers criticize the books, the actresses will return to the boys.	While the customers criticize any books, the actresses will return to the boys.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the lady often walks through the high schools, the man will dislike the teachers.	While the lady ever walks through the high schools, the man will dislike the teachers.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the patients remember any dancers, the waiters will buy the rugs.	While the patients remember those dancers, the waiters will buy the rugs.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the customers often boycott the college campuses, the child will explore the schools.	While the customers ever boycott the college campuses, the child will explore the schools.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the waitresses ever wear the glasses, the driver will investigate the museums.	While the waitresses often wear the glasses, the driver will investigate the museums.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the waiter often hugs the customers, the ladies will arrive at the high schools.	While the waiter ever hugs the customers, the ladies will arrive at the high schools.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the waitresses tour the grocery stores, the dancer will describe the movies.	While the waitresses tour any grocery stores, the dancer will describe the movies.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the pedestrians help those guests, the waitress will forget the newspaper articles.	While the pedestrians help any guests, the waitress will forget the newspaper articles.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the pedestrian ever references the newspaper articles, the cashiers will clean the pants.	While the pedestrian also references the newspaper articles, the cashiers will clean the pants.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the ladies are at any schools, the pedestrian will wear the shoes.	While the ladies are at the schools, the pedestrian will wear the shoes.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the boy describes the movie theaters, the pedestrians will leave the men.	While the boy describes any movie theaters, the pedestrians will leave the men.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the doctors dislike those banks, the boys will escape from the waitresses.	While the doctors dislike any banks, the boys will escape from the waitresses.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the adult runs around any museums, the doctors will drive to the hospitals.	While the adult runs around the museums, the doctors will drive to the hospitals.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the teachers ever drop by the libraries, the guest will clean the glasses.	While the teachers often drop by the libraries, the guest will clean the glasses.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the customers drop by any hospitals, the people will bike to the art galleries.	While the customers drop by the hospitals, the people will bike to the art galleries.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the teenager works with the senators, the patient will remember the women.	While the teenager works with any senators, the patient will remember the women.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the senators boycott these banks, the man will remember the high schools.	While the senators boycott any banks, the man will remember the high schools.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the student flees from any banks, the boy will hate the students.	While the student flees from the banks, the boy will hate the students.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the senators ever go to the high schools, the cashiers will investigate the drivers.	While the senators clearly go to the high schools, the cashiers will investigate the drivers.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the customers ever talk about the movies, the teachers will return to the patients.	While the customers obviously talk about the movies, the teachers will return to the patients.	0	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the teenager buys these glasses, the waiter will see the cashiers.	While the teenager buys any glasses, the waiter will see the cashiers.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the customer criticizes those cashiers, the actress will hate the women.	While the customer criticizes any cashiers, the actress will hate the women.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the ladies clearly hate the adults, the teacher will love the drivers.	While the ladies ever hate the adults, the teacher will love the drivers.	1	env=conditional_licensor=0_scope=1_npi_present=1-0
NPI-conditionals	While the senators boycott the banks, the man will remember any high schools.	While the senators boycott the banks, the man will remember these high schools.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waitresses tour the grocery stores, the dancer will describe the movies.	While the waitresses tour the grocery stores, the dancer will describe any movies.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actress breaks the glasses, the dancers will also respect the actors.	While the actress breaks the glasses, the dancers will ever respect the actors.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the doctors insult the malls, the guys will ever approach the adults.	While the doctors insult the malls, the guys will clearly approach the adults.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the ladies return to the guests, the adult will admire any forks.	While the ladies return to the guests, the adult will admire these forks.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the cashiers investigate the college campuses, the man will scan any commentaries.	While the cashiers investigate the college campuses, the man will scan these commentaries.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waitresses tour the movie theaters, the cashier will help these boys.	While the waitresses tour the movie theaters, the cashier will help any boys.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the student flees from the banks, the boy will hate any students.	While the student flees from the banks, the boy will hate the students.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actors wear the glasses, the senator will visit the students.	While the actors wear the glasses, the senator will visit any students.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the dancers dislike the restaurants, the waitresses will tour any museums.	While the dancers dislike the restaurants, the waitresses will tour those museums.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the patients remember the dancers, the waiters will buy those rugs.	While the patients remember the dancers, the waiters will buy any rugs.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the pedestrian references the newspaper articles, the cashiers will also clean the pants.	While the pedestrian references the newspaper articles, the cashiers will ever clean the pants.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the driver observes the women, the waiters will admire the dancers.	While the driver observes the women, the waiters will admire any dancers.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the pedestrians help the guests, the waitress will forget those newspaper articles.	While the pedestrians help the guests, the waitress will forget any newspaper articles.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customers boycott the college campuses, the child will often explore the schools.	While the customers boycott the college campuses, the child will ever explore the schools.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the boy goes to the high schools, the girl will clearly lift the gloves.	While the boy goes to the high schools, the girl will ever lift the gloves.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the child describes the museums, the cashiers will talk about any documentaries.	While the child describes the museums, the cashiers will talk about these documentaries.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waiter cares for the guys, the students will obviously return to the cafes.	While the waiter cares for the guys, the students will ever return to the cafes.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the people exit the public parks, the actresses will insult any waitresses.	While the people exit the public parks, the actresses will insult the waitresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the senators go to the high schools, the cashiers will clearly investigate the drivers.	While the senators go to the high schools, the cashiers will ever investigate the drivers.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customers criticize the books, the actresses will return to the boys.	While the customers criticize the books, the actresses will return to any boys.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the dancers remember the hospitals, the customer will investigate any teachers.	While the dancers remember the hospitals, the customer will investigate these teachers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the woman sells the couches, the teacher will ever tour the restaurants.	While the woman sells the couches, the teacher will also tour the restaurants.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customers talk about the movies, the teachers will obviously return to the patients.	While the customers talk about the movies, the teachers will ever return to the patients.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teenager works with the senators, the patient will remember any women.	While the teenager works with the senators, the patient will remember the women.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guests clean the glasses, the pedestrian will remember the plays.	While the guests clean the glasses, the pedestrian will remember any plays.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the driver praises the books, the boys will hug these students.	While the driver praises the books, the boys will hug any students.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teachers drop by the libraries, the guest will ever clean the glasses.	While the teachers drop by the libraries, the guest will often clean the glasses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teenager buys the glasses, the waiter will see any cashiers.	While the teenager buys the glasses, the waiter will see these cashiers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the dancer attacks the patients, the customers will forget those waitresses.	While the dancer attacks the patients, the customers will forget any waitresses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the children admire the rugs, the child will obviously tour the college campuses.	While the children admire the rugs, the child will ever tour the college campuses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the senators dislike the students, the teachers will hate those actresses.	While the senators dislike the students, the teachers will hate any actresses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the lady walks through the high schools, the man will often dislike the teachers.	While the lady walks through the high schools, the man will ever dislike the teachers.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the lady tours the museums, the girl will attack any guests.	While the lady tours the museums, the girl will attack the guests.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the pedestrians have the books, the men will drive to any hospitals.	While the pedestrians have the books, the men will drive to those hospitals.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waiters work with the dancers, the adults will forget any documentaries.	While the waiters work with the dancers, the adults will forget these documentaries.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actresses know the students, the customers will remember any pedestrians.	While the actresses know the students, the customers will remember those pedestrians.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the woman scans the stories, the patient will arrive at any schools.	While the woman scans the stories, the patient will arrive at these schools.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the girls drop by the public parks, the students will escape from any pedestrians.	While the girls drop by the public parks, the students will escape from those pedestrians.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waiter leaves the children, the ladies will ever respect the malls.	While the waiter leaves the children, the ladies will obviously respect the malls.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the cashiers insult the pedestrians, the customers will ever remember the banks.	While the cashiers insult the pedestrians, the customers will clearly remember the banks.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adults walk through the hospitals, the senators will clearly investigate the doctors.	While the adults walk through the hospitals, the senators will ever investigate the doctors.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the children forget the waitresses, the adult will love the people.	While the children forget the waitresses, the adult will love any people.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actor knows the doctors, the dancer will listen to the students.	While the actor knows the doctors, the dancer will listen to any students.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actor skates around the museums, the girl will ever like the children.	While the actor skates around the museums, the girl will often like the children.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adult knows the girls, the doctor will discuss any banks.	While the adult knows the girls, the doctor will discuss these banks.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the ladies know the waitresses, the pedestrians will walk through any grocery stores.	While the ladies know the waitresses, the pedestrians will walk through the grocery stores.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adult flees from the movie theaters, the woman will also sell the couches.	While the adult flees from the movie theaters, the woman will ever sell the couches.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the boys have the plates, the men will buy any pants.	While the boys have the plates, the men will buy those pants.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the boy flees from the patients, the guy will walk through any movie theaters.	While the boy flees from the patients, the guy will walk through the movie theaters.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actresses describe the teenagers, the waitresses will ever buy the chairs.	While the actresses describe the teenagers, the waitresses will obviously buy the chairs.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guy observes the boys, the teachers will leave any doctors.	While the guy observes the boys, the teachers will leave those doctors.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the girls boycott the banks, the child will ever praise the actresses.	While the girls boycott the banks, the child will often praise the actresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the actors respect the museums, the boys will ever listen to the adults.	While the actors respect the museums, the boys will also listen to the adults.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teenager has the glasses, the women will often care for the waitresses.	While the teenager has the glasses, the women will ever care for the waitresses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the student scans the plays, the teenagers will like those waiters.	While the student scans the plays, the teenagers will like any waiters.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guests hug the patients, the child will kiss any children.	While the guests hug the patients, the child will kiss these children.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the cashiers explore the banks, the adult will clearly run around the museums.	While the cashiers explore the banks, the adult will ever run around the museums.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the man praises the girls, the adults will clearly tour the art galleries.	While the man praises the girls, the adults will ever tour the art galleries.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guy cares for the teachers, the students will ever love the dancers.	While the guy cares for the teachers, the students will also love the dancers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the patients talk about the movie theaters, the waiters will obviously walk through the restaurants.	While the patients talk about the movie theaters, the waiters will ever walk through the restaurants.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the woman buys the rugs, the waitresses will insult any actresses.	While the woman buys the rugs, the waitresses will insult these actresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the woman admires the plates, the customers will investigate any guests.	While the woman admires the plates, the customers will investigate those guests.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customers drop by the hospitals, the people will bike to any art galleries.	While the customers drop by the hospitals, the people will bike to the art galleries.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waitress drives to the movie theaters, the actresses will walk through any museums.	While the waitress drives to the movie theaters, the actresses will walk through those museums.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the cashiers help the ladies, the customer will explore any art galleries.	While the cashiers help the ladies, the customer will explore the art galleries.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teachers hug the senators, the woman will clearly bike to the grocery stores.	While the teachers hug the senators, the woman will ever bike to the grocery stores.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teacher loves the women, the doctors will ever exit the movie theaters.	While the teacher loves the women, the doctors will also exit the movie theaters.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teacher wears the pants, the guy will know any guys.	While the teacher wears the pants, the guy will know those guys.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the dancer flees from the banks, the pedestrians will forget any drivers.	While the dancer flees from the banks, the pedestrians will forget those drivers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customer discusses the drivers, the cashiers will clearly arrive at the college campuses.	While the customer discusses the drivers, the cashiers will ever arrive at the college campuses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adults admire the teachers, the children will ever leave the movie theaters.	While the adults admire the teachers, the children will also leave the movie theaters.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the doctors dislike the banks, the boys will escape from any waitresses.	While the doctors dislike the banks, the boys will escape from those waitresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teacher knows the pedestrians, the patients will often observe the waitresses.	While the teacher knows the pedestrians, the patients will ever observe the waitresses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the person lifts the glasses, the waiters will break any forks.	While the person lifts the glasses, the waiters will break these forks.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the girl skates around the art galleries, the waiters will flee from any actresses.	While the girl skates around the art galleries, the waiters will flee from those actresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customer criticizes the cashiers, the actress will hate those women.	While the customer criticizes the cashiers, the actress will hate any women.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the pedestrian criticizes the art galleries, the dancers will clearly admire the books.	While the pedestrian criticizes the art galleries, the dancers will ever admire the books.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the patient leaves the grocery stores, the waitresses will skate around any art galleries.	While the patient leaves the grocery stores, the waitresses will skate around those art galleries.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the boy sees the dishes, the adult will ever arrive at the hospitals.	While the boy sees the dishes, the adult will obviously arrive at the hospitals.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the student talks to the waitresses, the adults will love the pedestrians.	While the student talks to the waitresses, the adults will love any pedestrians.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adult dislikes the newspaper articles, the ladies will praise any dancers.	While the adult dislikes the newspaper articles, the ladies will praise these dancers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the men have the books, the actresses will ever forget the waitresses.	While the men have the books, the actresses will often forget the waitresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waiters arrive at the restaurants, the actor will often observe the women.	While the waiters arrive at the restaurants, the actor will ever observe the women.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guests insult the schools, the drivers will go to any grocery stores.	While the guests insult the schools, the drivers will go to the grocery stores.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teacher insults the documentaries, the students will obviously help the cashiers.	While the teacher insults the documentaries, the students will ever help the cashiers.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the woman cleans the chairs, the teachers will attack any doctors.	While the woman cleans the chairs, the teachers will attack those doctors.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the person watches the teachers, the waiter will observe any waitresses.	While the person watches the teachers, the waiter will observe these waitresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the children bike to the libraries, the actor will reference any guys.	While the children bike to the libraries, the actor will reference the guys.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adult runs around the museums, the doctors will drive to the hospitals.	While the adult runs around the museums, the doctors will drive to any hospitals.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waitresses wear the glasses, the driver will ever investigate the museums.	While the waitresses wear the glasses, the driver will often investigate the museums.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the ladies are at the schools, the pedestrian will wear any shoes.	While the ladies are at the schools, the pedestrian will wear the shoes.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the patient listens to the waiters, the lady will hug the students.	While the patient listens to the waiters, the lady will hug any students.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the ladies hate the adults, the teacher will ever love the drivers.	While the ladies hate the adults, the teacher will clearly love the drivers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the waiter hugs the customers, the ladies will ever arrive at the high schools.	While the waiter hugs the customers, the ladies will often arrive at the high schools.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teenager buys the shoes, the waiters will help any teachers.	While the teenager buys the shoes, the waiters will help these teachers.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the women break the glasses, the children will drive to those college campuses.	While the women break the glasses, the children will drive to any college campuses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the adults dislike the movies, the doctor will also listen to the customers.	While the adults dislike the movies, the doctor will ever listen to the customers.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the men insult the girls, the driver will ever discuss the waitresses.	While the men insult the girls, the driver will clearly discuss the waitresses.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the pedestrians boycott the art galleries, the child will criticize the movies.	While the pedestrians boycott the art galleries, the child will criticize any movies.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the boy describes the movie theaters, the pedestrians will leave the men.	While the boy describes the movie theaters, the pedestrians will leave any men.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the man references the customers, the men will break those forks.	While the man references the customers, the men will break any forks.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the patient visits the college campuses, the cashiers will praise the doctors.	While the patient visits the college campuses, the cashiers will praise any doctors.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the senators discuss the actresses, the waitress will obviously work with the teenagers.	While the senators discuss the actresses, the waitress will ever work with the teenagers.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the pedestrians insult the patients, the man will criticize those women.	While the pedestrians insult the patients, the man will criticize any women.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guys examine the essays, the pedestrian will often investigate the public parks.	While the guys examine the essays, the pedestrian will ever investigate the public parks.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teenagers watch the men, the girls will also discuss the cafes.	While the teenagers watch the men, the girls will ever discuss the cafes.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the customers flee from the malls, the guys will also describe the waitresses.	While the customers flee from the malls, the guys will ever describe the waitresses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the guy attacks the customers, the dancers will run around the art galleries.	While the guy attacks the customers, the dancers will run around any art galleries.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the teenager drives to the art galleries, the doctor will often attack the doctors.	While the teenager drives to the art galleries, the doctor will ever attack the doctors.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the cashier boycotts the museums, the women will love the actresses.	While the cashier boycotts the museums, the women will love any actresses.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the driver drives to the schools, the dancers will insult any boys.	While the driver drives to the schools, the dancers will insult those boys.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the senators attack the ladies, the teacher will investigate any doctors.	While the senators attack the ladies, the teacher will investigate the doctors.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the girls wear the pants, the guy will pass any museums.	While the girls wear the pants, the guy will pass those museums.	0	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the cashiers help the people, the driver will approach those children.	While the cashiers help the people, the driver will approach any children.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	While the people escape from the men, the adult will also tour the art galleries.	While the people escape from the men, the adult will ever tour the art galleries.	1	env=conditional_licensor=0_scope=0_npi_present=1-0
NPI-conditionals	If the woman buys the rugs, the waitresses will insult any actresses.	If the woman buys the rugs, the waitresses will insult these actresses.	0	env=conditional_licensor=1_scope=0_npi_present=1-0
NPI-conditionals	If the teenager drives to the art galleries, the doctor will ever attack the doctors.	If the teenager drives to the art galleries, the doctor will often attack the doctors.	0	env=conditional_licensor=1_scope=0_npi_present=1-0
NPI-conditionals	If the patients remember the dancers, the waiters will buy any rugs.	If the patients remember the dancers, the waiters will buy those rugs.	0	env=conditional_licensor=1_scope=0_npi_present=1-0
NPI-conditionals	If the children admire the rugs, the child will obviously tour the college campuses.	If the children admire the rugs, the child will ever tour the college campuses.	1	env=conditional_licensor=1_scope=0_npi_present=1-0
NPI-conditionals	If the girls drop by the public parks, the students will escape from any pedestrians.	If the girls drop by the public parks, the students will escape from those pedestrians.	0	env=conditional_licensor=1_scope=0_npi_present=1-0
