NPI-negation	Some guests are saying that the guest sighed regularly .	Some guests are saying that the guest sighed yet .	1
NPI-negation	Some actress talked about the guests sometimes .	Some actress talked about the guests yet .	1
NPI-negation	a girl did examine no teachers yet .	a girl did examine some teachers yet .	1
NPI-negation	the actors do not explain that the actor drove to the libraries in years .	the actors do really explain that the actor drove to the libraries in years .	1
NPI-negation	the people were often leaving no students .	the people were ever leaving no students .	1
NPI-negation	the customers often imagined that some guy had stretched .	the customers ever imagined that some guy had stretched .	1
NPI-negation	no women were imagining that the students slumped over at all .	Some women were imagining that the students slumped over at all .	1
NPI-negation	the lady will explain that a girl might really drop by the public parks yet .	the lady will explain that a girl might really drop by the public parks sometimes .	0
NPI-negation	the adults really explain that the drivers talk to the sheep at all .	the adults not explain that the drivers talk to the sheep at all .	0
NPI-negation	Some waiters will ever drop by the teenager .	no waiters will ever drop by the teenager .	0
NPI-negation	Some pedestrians do ever buy the doctors .	no pedestrians do ever buy the doctors .	0
NPI-negation	the actresses often investigate no guys .	the actresses ever investigate no guys .	1
NPI-negation	a guest did say that the actors might not drive to the high schools yet .	a guest did say that the actors might not drive to the high schools sometimes .	0
NPI-negation	the boys had loved some guy yet .	the boys had loved no guy yet .	0
NPI-negation	Some actor is explaining that a human described the teachers at all .	no actor is explaining that a human described the teachers at all .	0
NPI-negation	Some teenager could boycott the student yet .	no teenager could boycott the student yet .	0
NPI-negation	the boy was really ever thinking that a girl coped .	the boy was not ever thinking that a girl coped .	0
NPI-negation	the guy was ever explaining that some girl shrugged .	the guy was often explaining that some girl shrugged .	0
NPI-negation	Some actors had ever driven to the adults .	no actors had ever driven to the adults .	0
NPI-negation	the patient imagines that some man nodded sometimes .	the patient imagines that some man nodded yet .	1
NPI-negation	the lady has explained that the adults have not kissed a teacher sometimes .	the lady has explained that the adults have not kissed a teacher yet .	1
NPI-negation	Some man ever says that an actor admires the drivers .	no man ever says that an actor admires the drivers .	0
NPI-negation	a teacher really ever imagines that a driver had the brochures .	a teacher really often imagines that a driver had the brochures .	0
NPI-negation	the cashiers praise some drivers in years .	the cashiers praise no drivers in years .	0
NPI-negation	no gal ever flees from the actors .	Some gal ever flees from the actors .	1
NPI-negation	the students were often touring some waitresses .	the students were ever touring some waitresses .	1
NPI-negation	the people ever run around some gals .	the people often run around some gals .	0
NPI-negation	Some teenager scanned the cashiers in years .	no teenager scanned the cashiers in years .	0
NPI-negation	the humans really often say that the patients have conspired .	the humans really ever say that the patients have conspired .	1
NPI-negation	the human admired no customer at all .	the human admired some customer at all .	1
NPI-negation	Some waiters had listened to the patient in years .	no waiters had listened to the patient in years .	0
NPI-negation	no adults had returned to the actors at all .	Some adults had returned to the actors at all .	1
NPI-negation	the waiters have not ever explained that a driver is seeing .	the waiters have really ever explained that a driver is seeing .	1
NPI-negation	the waitresses have ever cleaned no waitresses .	the waitresses have often cleaned no waitresses .	0
NPI-negation	Some boys listen to the children yet .	no boys listen to the children yet .	0
NPI-negation	the pedestrian had often imagined that some boy does criticize the school .	the pedestrian had ever imagined that some boy does criticize the school .	1
NPI-negation	Some ladies ever thought that the doctors were scanning the reports .	Some ladies often thought that the doctors were scanning the reports .	0
NPI-negation	the guests really imagined that a waitress would slump over in years .	the guests not imagined that a waitress would slump over in years .	0
NPI-negation	the teenager scanned some cashiers in years .	the teenager scanned no cashiers in years .	0
NPI-negation	Some actors do criticize the human yet .	no actors do criticize the human yet .	0
NPI-negation	a gal was scanning some actresses in years .	a gal was scanning no actresses in years .	0
NPI-negation	the patients had really often thought that the waitresses might drop by the schools .	the patients had really ever thought that the waitresses might drop by the schools .	1
NPI-negation	the teenagers are thinking that no girls were surrendering sometimes .	the teenagers are thinking that no girls were surrendering yet .	1
NPI-negation	Some doctors leave the guests sometimes .	Some doctors leave the guests yet .	1
NPI-negation	the boys did not think that the student fled from an actor at all .	the boys did really think that the student fled from an actor at all .	1
NPI-negation	Some cashier is ever referencing the waitresses .	Some cashier is often referencing the waitresses .	0
NPI-negation	Some woman ever thinks that the adults had lifted the cup .	Some woman often thinks that the adults had lifted the cup .	0
NPI-negation	Some human wears the lady in years .	no human wears the lady in years .	0
NPI-negation	the people like some cashiers sometimes .	the people like some cashiers yet .	1
NPI-negation	the boys listen to some children sometimes .	the boys listen to some children yet .	1
NPI-negation	the girl will often say that some people negotiated .	the girl will ever say that some people negotiated .	1
NPI-negation	no girl kissed the actor in years .	Some girl kissed the actor in years .	1
NPI-negation	Some waitresses are often taking a gal .	Some waitresses are ever taking a gal .	1
NPI-negation	the boys are really ever imagining that the student will reply .	the boys are really often imagining that the student will reply .	0
NPI-negation	Some guy will buy the guests yet .	no guy will buy the guests yet .	0
NPI-negation	Some pedestrian was ever explaining that the women had grinned .	no pedestrian was ever explaining that the women had grinned .	0
NPI-negation	the ladies ever thought that some doctors were scanning the reports .	the ladies often thought that some doctors were scanning the reports .	0
NPI-negation	the waitresses often toured no cashier .	the waitresses ever toured no cashier .	1
NPI-negation	the men really often imagine that the cashier did criticize the documentaries .	the men really ever imagine that the cashier did criticize the documentaries .	1
NPI-negation	the pedestrians have investigated no people yet .	the pedestrians have investigated some people yet .	1
NPI-negation	the customers have imagined that no actress does laugh yet .	the customers have imagined that no actress does laugh regularly .	0
NPI-negation	the girl will ever say that no people negotiated .	the girl will often say that no people negotiated .	0
NPI-negation	the girls ever escaped from no guys .	the girls often escaped from no guys .	0
NPI-negation	Some guest ever approaches a doctor .	Some guest often approaches a doctor .	0
NPI-negation	the guy often says that no boy was washing .	the guy ever says that no boy was washing .	1
NPI-negation	a person is ever imagining that some people can attack the customers .	a person is often imagining that some people can attack the customers .	0
NPI-negation	the adults really thought that the teenagers arrived at the school in years .	the adults not thought that the teenagers arrived at the school in years .	0
NPI-negation	the humans had ever thought that the guests should not approve .	the humans had often thought that the guests should not approve .	0
NPI-negation	Some cashier had said that an actor was seeing yet .	no cashier had said that an actor was seeing yet .	0
NPI-negation	the man was often going to some waiter .	the man was ever going to some waiter .	1
NPI-negation	the teachers were ever explaining that no people discuss a student .	the teachers were often explaining that no people discuss a student .	0
NPI-negation	the girls often break some teenager .	the girls ever break some teenager .	1
NPI-negation	Some people were ever leaving the students .	Some people were often leaving the students .	0
NPI-negation	no teacher had ever thought that the gals scratched .	Some teacher had ever thought that the gals scratched .	1
NPI-negation	the adults are saying that the guy has really painted yet .	the adults are saying that the guy has really painted sometimes .	0
NPI-negation	the women said that the pedestrians not hated the book sometimes .	the women said that the pedestrians not hated the book yet .	1
NPI-negation	the students have often cleaned no gal .	the students have ever cleaned no gal .	1
NPI-negation	no gals did explain that the girl should admire the children in years .	Some gals did explain that the girl should admire the children in years .	1
NPI-negation	an actress did ever imagine that some lady did walk through the mall .	an actress did often imagine that some lady did walk through the mall .	0
NPI-negation	the man imagines that no waitress bikes to the malls yet .	the man imagines that no waitress bikes to the malls regularly .	0
NPI-negation	an actor really ever thought that the drivers were forfeiting .	an actor really often thought that the drivers were forfeiting .	0
NPI-negation	the humans are exiting some woman in years .	the humans are exiting no woman in years .	0
NPI-negation	Some teenager might say that the teenager has insulted the patients in years .	no teenager might say that the teenager has insulted the patients in years .	0
NPI-negation	the girls have ever imagined that a doctor not benefited .	the girls have often imagined that a doctor not benefited .	0
NPI-negation	Some teachers will often tour the pedestrians .	Some teachers will ever tour the pedestrians .	1
NPI-negation	the pedestrian really often imagined that the children have nodded .	the pedestrian really ever imagined that the children have nodded .	1
NPI-negation	Some women think that the student should arrive at the college campus yet .	Some women think that the student should arrive at the college campus sometimes .	0
NPI-negation	the girl had ever said that some lady reacted .	the girl had often said that some lady reacted .	0
NPI-negation	Some teachers did ever think that the actor had fled from the children .	Some teachers did often think that the actor had fled from the children .	0
NPI-negation	a waitress has often imagined that some customers were boycotting the art galleries .	a waitress has ever imagined that some customers were boycotting the art galleries .	1
NPI-negation	the ladies really ever explain that the teenagers should know the customers .	the ladies not ever explain that the teenagers should know the customers .	0
NPI-negation	a boy really ever thought that the women are saluting .	a boy really often thought that the women are saluting .	0
NPI-negation	no men do explain that the doctors had respected the drivers yet .	Some men do explain that the doctors had respected the drivers yet .	1
NPI-negation	the guest was talking about some waiters yet .	the guest was talking about some waiters sometimes .	0
NPI-negation	the waitress really explained that the man had nodded at all .	the waitress not explained that the man had nodded at all .	0
NPI-negation	a human thinks that the adults had not screamed sometimes .	a human thinks that the adults had not screamed yet .	1
NPI-negation	no boy had imagined that a man cries at all .	Some boy had imagined that a man cries at all .	1
NPI-negation	the guys were really ever thinking that the waiters have dropped by the cafes .	the guys were really often thinking that the waiters have dropped by the cafes .	0
NPI-negation	the teenagers were often describing some driver .	the teenagers were ever describing some driver .	1
NPI-negation	Some actresses ever investigate the guys .	no actresses ever investigate the guys .	0
NPI-negation	no human has thought that a patient replied yet .	Some human has thought that a patient replied yet .	1
NPI-negation	the humans could often say that the guest could not blink .	the humans could ever say that the guest could not blink .	1
NPI-negation	the ladies have not explained that the boys are spinning around yet .	the ladies have really explained that the boys are spinning around yet .	1
NPI-negation	a student often resembled no humans .	a student ever resembled no humans .	1
NPI-negation	an adult did often flee from some pedestrian .	an adult did ever flee from some pedestrian .	1
NPI-negation	a woman attacks some children in years .	a woman attacks no children in years .	0
NPI-negation	Some boy had often imagined that a cashier sold a hat .	Some boy had ever imagined that a cashier sold a hat .	1
NPI-negation	the teenagers would often imagine that some child has disliked the people .	the teenagers would ever imagine that some child has disliked the people .	1
NPI-negation	the teenagers not ever explain that the child had referenced the people .	the teenagers really ever explain that the child had referenced the people .	1
NPI-negation	the pedestrian often explained that a girl not approaches the alumnus .	the pedestrian ever explained that a girl not approaches the alumnus .	1
NPI-negation	the women said that the waitresses can really wear a dress yet .	the women said that the waitresses can really wear a dress sometimes .	0
NPI-negation	Some actress is often passing the cashiers .	Some actress is ever passing the cashiers .	1
NPI-negation	the gal often sells some teenager .	the gal ever sells some teenager .	1
NPI-negation	Some actor often thinks that a human was criticizing the cafe .	Some actor ever thinks that a human was criticizing the cafe .	1
NPI-negation	a waiter has really said that the teenagers stretched sometimes .	a waiter has really said that the teenagers stretched yet .	1
NPI-negation	Some man is ever saying that the actresses had stood up .	no man is ever saying that the actresses had stood up .	0
NPI-negation	the waitresses are often taking some gal .	the waitresses are ever taking some gal .	1
NPI-negation	Some customer ever disliked the teenagers .	Some customer often disliked the teenagers .	0
NPI-negation	the lady had really often imagined that the ladies are lifting the glass .	the lady had really ever imagined that the ladies are lifting the glass .	1
NPI-negation	no teenager has scanned a student in years .	Some teenager has scanned a student in years .	1
NPI-negation	the children have admired no gal in years .	the children have admired some gal in years .	1
NPI-negation	the women really said that the waitresses can wear a dress sometimes .	the women really said that the waitresses can wear a dress yet .	1
NPI-negation	a lady was not ever explaining that the waitresses had known the students .	a lady was really ever explaining that the waitresses had known the students .	1
NPI-negation	the teenager should talk about some guys in years .	the teenager should talk about no guys in years .	0
NPI-negation	the doctors are really imagining that the humans approach the pedestrians in years .	the doctors are not imagining that the humans approach the pedestrians in years .	0
NPI-negation	no human thought that the adults are painting at all .	Some human thought that the adults are painting at all .	1
NPI-negation	Some doctor was ever saying that the woman was driving to the bank .	Some doctor was often saying that the woman was driving to the bank .	0
NPI-negation	a human really ever thinks that a patient is helping the oxen .	a human really often thinks that a patient is helping the oxen .	0
NPI-negation	the men often say that the boys did not testify .	the men ever say that the boys did not testify .	1
NPI-negation	the customer not ever imagined that the adults observe the teenagers .	the customer really ever imagined that the adults observe the teenagers .	1
NPI-negation	the women have dropped by some teachers yet .	the women have dropped by no teachers yet .	0
NPI-negation	the teenagers really said that a patient is touring the restaurant yet .	the teenagers really said that a patient is touring the restaurant sometimes .	0
NPI-negation	Some adult does ever drive to the gals .	no adult does ever drive to the gals .	0
NPI-negation	the waitresses are often thinking that some girls forfeit .	the waitresses are ever thinking that some girls forfeit .	1
NPI-negation	the guests often talk about no boys .	the guests ever talk about no boys .	1
NPI-negation	the teacher had often thought that some gals scratched .	the teacher had ever thought that some gals scratched .	1
NPI-negation	the pedestrian often imagined that the children have not nodded .	the pedestrian ever imagined that the children have not nodded .	1
NPI-negation	the guests have really often explained that the pedestrian had slumped over .	the guests have really ever explained that the pedestrian had slumped over .	1
NPI-negation	Some women had ever explained that a waiter passed the cafes .	Some women had often explained that a waiter passed the cafes .	0
NPI-negation	Some waiters are ever thinking that the boys have been at the movie theater .	no waiters are ever thinking that the boys have been at the movie theater .	0
NPI-negation	an adult is ever boycotting no teenager .	an adult is often boycotting no teenager .	0
NPI-negation	Some pedestrians have investigated the people yet .	no pedestrians have investigated the people yet .	0
NPI-negation	Some guys ever went to the girl .	Some guys often went to the girl .	0
NPI-negation	no people ever think that the gals remembered the museum .	Some people ever think that the gals remembered the museum .	1
NPI-negation	the women not said that the pedestrians hated the book yet .	the women really said that the pedestrians hated the book yet .	1
NPI-negation	no man bikes to the drivers yet .	Some man bikes to the drivers yet .	1
NPI-negation	the girls often explain that no guys approach the children .	the girls ever explain that no guys approach the children .	1
NPI-negation	a human can ever reference some human .	a human can often reference some human .	0
NPI-negation	a waitress had ever said that no pedestrians scream .	a waitress had often said that no pedestrians scream .	0
NPI-negation	no lady might explain that the people pass the museums at all .	Some lady might explain that the people pass the museums at all .	1
NPI-negation	Some drivers ever thought that the girls could testify .	no drivers ever thought that the girls could testify .	0
NPI-negation	Some patient was arriving at the student sometimes .	Some patient was arriving at the student yet .	1
NPI-negation	the teenagers said that a patient is not touring the restaurant yet .	the teenagers said that a patient is not touring the restaurant sometimes .	0
NPI-negation	the men did not imagine that the girl has washed yet .	the men did really imagine that the girl has washed yet .	1
NPI-negation	the teachers were exiting some doctor at all .	the teachers were exiting no doctor at all .	0
NPI-negation	a teacher is really often saying that the children had watched the men .	a teacher is really ever saying that the children had watched the men .	1
NPI-negation	the man ever says that some actor admires the drivers .	the man often says that some actor admires the drivers .	0
NPI-negation	the drivers can flee from some person yet .	the drivers can flee from some person sometimes .	0
NPI-negation	the teachers were really ever explaining that a child speaks up .	the teachers were really often explaining that a child speaks up .	0
NPI-negation	the students are ever explaining that no customer benefits .	the students are often explaining that no customer benefits .	0
NPI-negation	the lady has not explained that the adults have kissed a teacher yet .	the lady has really explained that the adults have kissed a teacher yet .	1
NPI-negation	the waitresses did kiss some driver at all .	the waitresses did kiss no driver at all .	0
NPI-negation	the teachers were ever explaining that some people discuss a student .	the teachers were often explaining that some people discuss a student .	0
NPI-negation	a waitress really ever explains that the students had collaborated .	a waitress not ever explains that the students had collaborated .	0
NPI-negation	the pedestrians do often buy some doctors .	the pedestrians do ever buy some doctors .	1
NPI-negation	Some students were ever touring the waitresses .	no students were ever touring the waitresses .	0
NPI-negation	Some gal ever respects the customers .	no gal ever respects the customers .	0
NPI-negation	no lady ever says that the ladies will mutter .	Some lady ever says that the ladies will mutter .	1
NPI-negation	Some teachers clean the teenagers in years .	no teachers clean the teenagers in years .	0
NPI-negation	the adults often sold some men .	the adults ever sold some men .	1
NPI-negation	the customer ever sells some guys .	the customer often sells some guys .	0
NPI-negation	Some gals thought that the waitresses had examined an report regularly .	Some gals thought that the waitresses had examined an report yet .	1
NPI-negation	the woman would often say that the teenagers have not hidden away .	the woman would ever say that the teenagers have not hidden away .	1
NPI-negation	the woman often imagined that no guests exit the college campus .	the woman ever imagined that no guests exit the college campus .	1
NPI-negation	Some student was ever imagining that a customer has passed the grocery store .	no student was ever imagining that a customer has passed the grocery store .	0
NPI-negation	the girls ever explain that some guys approach the children .	the girls often explain that some guys approach the children .	0
NPI-negation	the actor really often imagines that the teacher criticizes the schools .	the actor really ever imagines that the teacher criticizes the schools .	1
NPI-negation	an adult was often explaining that no humans would praise the mice .	an adult was ever explaining that no humans would praise the mice .	1
NPI-negation	the doctors thought that some teenager had criticized the guys sometimes .	the doctors thought that some teenager had criticized the guys yet .	1
NPI-negation	the pedestrian could often hate no teenagers .	the pedestrian could ever hate no teenagers .	1
NPI-negation	Some teenagers would often imagine that a child has disliked the people .	Some teenagers would ever imagine that a child has disliked the people .	1
NPI-negation	no doctor is thinking that a guy does approve in years .	Some doctor is thinking that a guy does approve in years .	1
NPI-negation	Some waiter often said that the guests can reference the actress .	Some waiter ever said that the guests can reference the actress .	1
NPI-negation	the actresses explain that no human does protest yet .	the actresses explain that no human does protest sometimes .	0
NPI-negation	the doctor is often thinking that some girls criticize the children .	the doctor is ever thinking that some girls criticize the children .	1
NPI-negation	a guest did really say that the actors might drive to the high schools yet .	a guest did not say that the actors might drive to the high schools yet .	0
NPI-negation	a human would ever say that the teenagers have not corresponded .	a human would often say that the teenagers have not corresponded .	0
NPI-negation	a child not ever explains that the adults sell the glasses .	a child really ever explains that the adults sell the glasses .	1
NPI-negation	the drivers often explained that an actress had not observed a woman .	the drivers ever explained that an actress had not observed a woman .	1
NPI-negation	the girls would often say that no actors will bike to the bank .	the girls would ever say that no actors will bike to the bank .	1
NPI-negation	a human bought some cashiers sometimes .	a human bought some cashiers yet .	1
NPI-negation	the men did imagine that the girl has really washed sometimes .	the men did imagine that the girl has really washed yet .	1
NPI-negation	the guests ever talk about some boys .	the guests often talk about some boys .	0
NPI-negation	Some driver forgot the gals yet .	Some driver forgot the gals sometimes .	0
NPI-negation	the driver is often saying that no patient criticizes the ladies .	the driver is ever saying that no patient criticizes the ladies .	1
NPI-negation	Some gal did ever think that the guys have worried .	Some gal did often think that the guys have worried .	0
NPI-negation	the humans are really saying that the gals can observe the goose at all .	the humans are not saying that the gals can observe the goose at all .	0
NPI-negation	a human thinks that the adults had really screamed yet .	a human thinks that the adults had really screamed sometimes .	0
NPI-negation	the guests ever imagined that the people not insulted the high schools .	the guests often imagined that the people not insulted the high schools .	0
NPI-negation	Some teachers were often explaining that the people discuss a student .	Some teachers were ever explaining that the people discuss a student .	1
NPI-negation	Some man is saying that the adults had examined the brochures yet .	Some man is saying that the adults had examined the brochures sometimes .	0
NPI-negation	Some doctor ever observes the doctors .	Some doctor often observes the doctors .	0
NPI-negation	Some teacher can ever wear the customer .	Some teacher can often wear the customer .	0
NPI-negation	the actresses often kiss some adult .	the actresses ever kiss some adult .	1
NPI-negation	the teachers did often think that no actor had fled from the children .	the teachers did ever think that no actor had fled from the children .	1
NPI-negation	the lady will really explain that a girl might drop by the public parks yet .	the lady will really explain that a girl might drop by the public parks sometimes .	0
NPI-negation	the children should imagine that some patients know a pedestrian sometimes .	the children should imagine that some patients know a pedestrian yet .	1
NPI-negation	the men not ever say that the boys did testify .	the men really ever say that the boys did testify .	1
NPI-negation	Some boys have ever dropped by the patient .	Some boys have often dropped by the patient .	0
NPI-negation	Some guests have ever attacked the ladies .	no guests have ever attacked the ladies .	0
NPI-negation	Some woman attacks the children in years .	no woman attacks the children in years .	0
NPI-negation	the children often passed some guest .	the children ever passed some guest .	1
NPI-negation	the customers have imagined that some actress does laugh regularly .	the customers have imagined that some actress does laugh yet .	1
NPI-negation	no men ever examined the patient .	Some men ever examined the patient .	1
NPI-negation	the people have often thought that no doctors explored the movie theater .	the people have ever thought that no doctors explored the movie theater .	1
NPI-negation	no actresses can kiss the patients yet .	Some actresses can kiss the patients yet .	1
NPI-negation	the women will not ever explain that the actresses spin around .	the women will really ever explain that the actresses spin around .	1
NPI-negation	a lady ever says that no ladies will mutter .	a lady often says that no ladies will mutter .	0
NPI-negation	Some boys ever is at the patients .	Some boys often is at the patients .	0
NPI-negation	Some adult is ever boycotting a teenager .	no adult is ever boycotting a teenager .	0
NPI-negation	the teenager could really ever think that the women nodded .	the teenager could really often think that the women nodded .	0
NPI-negation	Some actor ever thought that the guests remember a man .	no actor ever thought that the guests remember a man .	0
NPI-negation	the students did really often say that the patients been at the libraries .	the students did really ever say that the patients been at the libraries .	1
NPI-negation	the women will insult no patient at all .	the women will insult some patient at all .	1
NPI-negation	a teenager often thinks that no boy did laugh .	a teenager ever thinks that no boy did laugh .	1
NPI-negation	the guests have ever attacked some ladies .	the guests have often attacked some ladies .	0
NPI-negation	no boy is imagining that the student should speak up at all .	Some boy is imagining that the student should speak up at all .	1
NPI-negation	a guest has really thought that an actor likes a waiter yet .	a guest has not thought that an actor likes a waiter yet .	0
NPI-negation	the gals are ever visiting some people .	the gals are often visiting some people .	0
NPI-negation	the boy had ever referenced some woman .	the boy had often referenced some woman .	0
NPI-negation	the waitresses often imagined that no doctor would scratch .	the waitresses ever imagined that no doctor would scratch .	1
NPI-negation	no boys had loved a guy yet .	Some boys had loved a guy yet .	1
NPI-negation	Some waiter does ever attack the man .	Some waiter does often attack the man .	0
NPI-negation	the students went to some women yet .	the students went to no women yet .	0
NPI-negation	the actor really thought that the person has dropped by the grocery stores at all .	the actor not thought that the person has dropped by the grocery stores at all .	0
NPI-negation	a doctor was ever saying that some woman was driving to the bank .	a doctor was often saying that some woman was driving to the bank .	0
NPI-negation	an adult ever criticizes no actresses .	an adult often criticizes no actresses .	0
NPI-negation	a child observed no waitress in years .	a child observed some waitress in years .	1
NPI-negation	no actress ever thought that a person sells a couch .	Some actress ever thought that a person sells a couch .	1
NPI-negation	the patients really often explained that a pedestrian kisses the cashiers .	the patients really ever explained that a pedestrian kisses the cashiers .	1
NPI-negation	the drivers would really often explain that the actress walks through the cafe .	the drivers would really ever explain that the actress walks through the cafe .	1
NPI-negation	the women often boycott no actress .	the women ever boycott no actress .	1
NPI-negation	the student does really explain that the teenagers investigate the goose in years .	the student does not explain that the teenagers investigate the goose in years .	0
NPI-negation	the students were ever saying that the doctor had not scanned the play .	the students were often saying that the doctor had not scanned the play .	0
NPI-negation	no ladies could say that the human boasts in years .	Some ladies could say that the human boasts in years .	1
NPI-negation	the gal often said that no person describes the pedestrian .	the gal ever said that no person describes the pedestrian .	1
NPI-negation	Some girls were ever saying that the gals were studying .	Some girls were often saying that the gals were studying .	0
NPI-negation	the actresses often attacked no waitress .	the actresses ever attacked no waitress .	1
NPI-negation	the guys are often thinking that no actor skated around the art galleries .	the guys are ever thinking that no actor skated around the art galleries .	1
NPI-negation	the human not imagined that the girls approached the adult at all .	the human really imagined that the girls approached the adult at all .	1
NPI-negation	the ladies were ever explaining that no doctor skates around the library .	the ladies were often explaining that no doctor skates around the library .	0
NPI-negation	an actor has ever praised no students .	an actor has often praised no students .	0
NPI-negation	no gals are ever visiting the people .	Some gals are ever visiting the people .	1
NPI-negation	the student was ever thinking that some ladies hunt .	the student was often thinking that some ladies hunt .	0
NPI-negation	the cashiers can not imagine that the child did eat in years .	the cashiers can really imagine that the child did eat in years .	1
NPI-negation	the actress can ever imagine that an actress had not escaped from the goose .	the actress can often imagine that an actress had not escaped from the goose .	0
NPI-negation	no actor ever resembles the waitresses .	Some actor ever resembles the waitresses .	1
NPI-negation	the women often say that the humans not stood up .	the women ever say that the humans not stood up .	1
NPI-negation	the guy often says that some boy was washing .	the guy ever says that some boy was washing .	1
NPI-negation	the doctors are really ever saying that the gals are approving .	the doctors are not ever saying that the gals are approving .	0
NPI-negation	the student had explained that the pedestrians really conspire yet .	the student had explained that the pedestrians really conspire sometimes .	0
NPI-negation	the boy had often imagined that some cashier sold a hat .	the boy had ever imagined that some cashier sold a hat .	1
NPI-negation	Some women have dropped by the teachers yet .	no women have dropped by the teachers yet .	0
NPI-negation	the drivers really often explain that the man did kiss the mice .	the drivers really ever explain that the man did kiss the mice .	1
NPI-negation	a pedestrian was ever explaining that no women had grinned .	a pedestrian was often explaining that no women had grinned .	0
NPI-negation	no teenager explained that the student has broken the cars at all .	Some teenager explained that the student has broken the cars at all .	1
NPI-negation	a patient has often explained that no patients are succeeding .	a patient has ever explained that no patients are succeeding .	1
NPI-negation	a customer ever scans no child .	a customer often scans no child .	0
NPI-negation	the humans observe no teacher yet .	the humans observe some teacher yet .	1
NPI-negation	Some customers ever imagined that a guy had stretched .	Some customers often imagined that a guy had stretched .	0
NPI-negation	the actor will drop by some guest in years .	the actor will drop by no guest in years .	0
NPI-negation	the pedestrians were really often saying that the student saw the deer .	the pedestrians were really ever saying that the student saw the deer .	1
NPI-negation	the guest really often imagined that the teenager forgot the alumnus .	the guest really ever imagined that the teenager forgot the alumnus .	1
NPI-negation	Some patients had described the waiter at all .	no patients had described the waiter at all .	0
NPI-negation	a woman was ever fleeing from some lady .	a woman was often fleeing from some lady .	0
NPI-negation	Some lady has scanned a woman at all .	no lady has scanned a woman at all .	0
NPI-negation	the boys are often explaining that no students are cleaning the books .	the boys are ever explaining that no students are cleaning the books .	1
NPI-negation	no adult was ever explaining that the humans would praise the mice .	Some adult was ever explaining that the humans would praise the mice .	1
NPI-negation	Some customer often ran around the boys .	Some customer ever ran around the boys .	1
NPI-negation	the teachers forgot no driver in years .	the teachers forgot some driver in years .	1
NPI-negation	the actresses have ever praised no human .	the actresses have often praised no human .	0
NPI-negation	no gal ever sells a teenager .	Some gal ever sells a teenager .	1
NPI-negation	the actors have really ever said that a driver speaks up .	the actors have not ever said that a driver speaks up .	0
NPI-negation	the doctor really said that a guest escapes from the alumni at all .	the doctor not said that a guest escapes from the alumni at all .	0
NPI-negation	the actress has ever imagined that some doctors are chatting .	the actress has often imagined that some doctors are chatting .	0
NPI-negation	the child ever imagined that some pedestrian fled from the actress .	the child often imagined that some pedestrian fled from the actress .	0
NPI-negation	a boy often thought that the women are not saluting .	a boy ever thought that the women are not saluting .	1
NPI-negation	a doctor not imagined that the drivers helped an actress in years .	a doctor really imagined that the drivers helped an actress in years .	1
NPI-negation	Some women often said that the customer boycotts the high schools .	Some women ever said that the customer boycotts the high schools .	1
NPI-negation	an actor thought that the waitress will not salute sometimes .	an actor thought that the waitress will not salute yet .	1
NPI-negation	the guest is ever saying that no child will telephone .	the guest is often saying that no child will telephone .	0
NPI-negation	a human ever investigated some girl .	a human often investigated some girl .	0
NPI-negation	no girl was ever explaining that the guys wave .	Some girl was ever explaining that the guys wave .	1
NPI-negation	the humans could really ever say that the guest could blink .	the humans could not ever say that the guest could blink .	0
NPI-negation	a gal ever flees from no actors .	a gal often flees from no actors .	0
NPI-negation	the waiter is really ever imagining that a person was swallowing .	the waiter is not ever imagining that a person was swallowing .	0
NPI-negation	the guests often say that some patient was cooperating .	the guests ever say that some patient was cooperating .	1
NPI-negation	a cashier is ever referencing some waitresses .	a cashier is often referencing some waitresses .	0
NPI-negation	the girls might really often say that the patients tour the art galleries .	the girls might really ever say that the patients tour the art galleries .	1
NPI-negation	no actress discussed the teacher yet .	Some actress discussed the teacher yet .	1
NPI-negation	Some actors have scanned the teachers yet .	no actors have scanned the teachers yet .	0
NPI-negation	no waiters are thinking that the pedestrians talk to an actor in years .	Some waiters are thinking that the pedestrians talk to an actor in years .	1
NPI-negation	the ladies were often explaining that some doctor skates around the library .	the ladies were ever explaining that some doctor skates around the library .	1
NPI-negation	the students ever imagined that some men kiss .	the students often imagined that some men kiss .	0
NPI-negation	the adults are saying that the guy has not painted yet .	the adults are saying that the guy has not painted sometimes .	0
NPI-negation	the woman would not ever say that the teenagers have hidden away .	the woman would really ever say that the teenagers have hidden away .	1
NPI-negation	Some adult did often flee from the pedestrian .	Some adult did ever flee from the pedestrian .	1
NPI-negation	Some child often insulted the people .	Some child ever insulted the people .	1
NPI-negation	Some doctors can imagine that the pedestrians referenced the lice at all .	no doctors can imagine that the pedestrians referenced the lice at all .	0
NPI-negation	the gals would drop by no adults yet .	the gals would drop by some adults yet .	1
NPI-negation	Some humans ever skated around the guests .	no humans ever skated around the guests .	0
NPI-negation	no gals are explaining that the humans break the chairs at all .	Some gals are explaining that the humans break the chairs at all .	1
NPI-negation	Some driver has ever remembered the child .	Some driver has often remembered the child .	0
NPI-negation	the actresses have ever explained that some actresses have remembered an commentary .	the actresses have often explained that some actresses have remembered an commentary .	0
NPI-negation	no teenagers were ever describing the driver .	Some teenagers were ever describing the driver .	1
